start,end,name
2010-11-17 18:49:09.189473000,2010-11-17 18:53:36.534731001,IDLE
2010-11-17 18:53:36.534731001,2010-11-17 18:55:42.845992001,MEAL_PREPARATION
2010-11-17 18:55:42.845992001,2010-11-17 18:58:44.501025001,IDLE
2010-11-17 18:58:44.501025001,2010-11-17 19:18:05.245183001,MEAL_PREPARATION
2010-11-17 19:18:05.245183001,2010-11-17 19:18:14.206923000,IDLE
2010-11-17 19:18:14.206923000,2010-11-17 19:35:24.284390000,EATING
2010-11-17 19:35:24.284390000,2010-11-17 19:35:37.835098000,IDLE
2010-11-17 19:35:37.835098000,2010-11-17 19:37:57.185636000,WASH_DISHES
2010-11-17 19:37:57.185636000,2010-11-17 19:42:24.875195000,IDLE
2010-11-17 19:42:24.875195000,2010-11-17 20:27:36.413857000,RELAX
2010-11-17 20:27:36.413857000,2010-11-17 20:32:49.147590000,IDLE
2010-11-17 20:32:49.147590000,2010-11-17 20:44:22.611658000,RELAX
2010-11-17 20:44:22.611658000,2010-11-17 20:46:15.055352000,IDLE
2010-11-17 20:46:15.055352000,2010-11-17 21:28:18.749511000,RELAX
2010-11-17 21:28:18.749511000,2010-11-17 21:37:57.098314000,IDLE
2010-11-17 21:37:57.098314000,2010-11-17 23:23:41.224735000,RELAX
2010-11-17 23:23:41.224735000,2010-11-17 23:31:29.075919000,IDLE
2010-11-17 23:31:29.075919000,2010-11-18 00:00:18.845171000,RELAX
2010-11-18 00:00:18.845171000,2010-11-18 00:15:56.085055000,IDLE
2010-11-18 00:15:56.085055000,2010-11-18 05:39:26.194182000,SLEEPING
2010-11-18 05:39:26.194182000,2010-11-18 05:39:30.235604000,IDLE
2010-11-18 05:39:30.235604000,2010-11-18 05:43:50.779600000,BED_TO_TOILET
2010-11-18 05:43:50.779600000,2010-11-18 05:43:59.402815000,IDLE
2010-11-18 05:43:59.402815000,2010-11-18 09:53:32.813207000,SLEEPING
2010-11-18 09:53:32.813207000,2010-11-18 10:01:20.454266001,IDLE
2010-11-18 10:01:20.454266001,2010-11-18 10:05:45.117147001,MEAL_PREPARATION
2010-11-18 10:05:45.117147001,2010-11-18 10:24:15.519595000,IDLE
2010-11-18 10:24:15.519595000,2010-11-18 10:29:12.552599000,RELAX
2010-11-18 10:29:12.552599000,2010-11-18 10:32:24.545804000,IDLE
2010-11-18 10:32:24.545804000,2010-11-18 10:36:59.098763000,RELAX
2010-11-18 10:36:59.098763000,2010-11-18 11:20:16.854368000,IDLE
2010-11-18 11:20:16.854368000,2010-11-18 11:31:26.186261000,HOUSEKEEPING
2010-11-18 11:31:26.186261000,2010-11-18 11:37:15.912294000,IDLE
2010-11-18 11:37:15.912294000,2010-11-18 11:37:20.645349000,LEAVE_HOME
2010-11-18 11:37:20.645349000,2010-11-18 11:53:00.927873999,IDLE
2010-11-18 11:53:00.927873999,2010-11-18 11:53:05.619129999,ENTER_HOME
2010-11-18 11:53:05.619129999,2010-11-18 11:53:30.941583000,IDLE
2010-11-18 11:53:30.941583000,2010-11-18 11:53:38.798020000,LEAVE_HOME
2010-11-18 11:53:38.798020000,2010-11-18 15:08:16.025853000,IDLE
2010-11-18 15:08:16.025853000,2010-11-18 15:08:20.951725999,ENTER_HOME
2010-11-18 15:08:20.951725999,2010-11-18 15:56:10.469959000,IDLE
2010-11-18 15:56:10.469959000,2010-11-18 16:31:30.929406000,WORK
2010-11-18 16:31:30.929406000,2010-11-18 16:35:20.164559000,IDLE
2010-11-18 16:35:20.164559000,2010-11-18 16:39:59.197872000,RELAX
2010-11-18 16:39:59.197872000,2010-11-18 16:42:09.596249000,IDLE
2010-11-18 16:42:09.596249000,2010-11-18 17:01:39.057430000,RELAX
2010-11-18 17:01:39.057430000,2010-11-18 17:02:04.335121000,IDLE
2010-11-18 17:02:04.335121000,2010-11-18 17:06:51.449223000,RELAX
2010-11-18 17:06:51.449223000,2010-11-18 17:07:17.833839000,IDLE
2010-11-18 17:07:17.833839000,2010-11-18 17:14:36.427692000,RELAX
2010-11-18 17:14:36.427692000,2010-11-18 17:16:34.609839000,IDLE
2010-11-18 17:16:34.609839000,2010-11-18 17:27:03.484549000,RELAX
2010-11-18 17:27:03.484549000,2010-11-18 17:27:48.923107000,IDLE
2010-11-18 17:27:48.923107000,2010-11-18 18:48:11.080649000,RELAX
2010-11-18 18:48:11.080649000,2010-11-18 18:50:45.252723000,IDLE
2010-11-18 18:50:45.252723000,2010-11-18 18:57:18.827139000,RELAX
2010-11-18 18:57:18.827139000,2010-11-18 19:02:05.005164000,IDLE
2010-11-18 19:02:05.005164000,2010-11-18 19:07:53.669782000,RELAX
2010-11-18 19:07:53.669782000,2010-11-18 19:17:29.202558000,IDLE
2010-11-18 19:17:29.202558000,2010-11-18 19:23:36.242829000,RELAX
2010-11-18 19:23:36.242829000,2010-11-18 19:26:25.274197001,IDLE
2010-11-18 19:26:25.274197001,2010-11-18 19:36:50.233108001,MEAL_PREPARATION
2010-11-18 19:36:50.233108001,2010-11-18 19:38:02.929442001,IDLE
2010-11-18 19:38:02.929442001,2010-11-18 19:41:24.936076001,MEAL_PREPARATION
2010-11-18 19:41:24.936076001,2010-11-18 19:42:34.001669000,IDLE
2010-11-18 19:42:34.001669000,2010-11-18 20:03:01.983280000,EATING
2010-11-18 20:03:01.983280000,2010-11-18 20:03:26.869862000,IDLE
2010-11-18 20:03:26.869862000,2010-11-18 20:33:49.842841000,RELAX
2010-11-18 20:33:49.842841000,2010-11-18 20:35:37.631730001,IDLE
2010-11-18 20:35:37.631730001,2010-11-18 20:36:49.265216001,MEAL_PREPARATION
2010-11-18 20:36:49.265216001,2010-11-18 20:42:38.177495000,IDLE
2010-11-18 20:42:38.177495000,2010-11-18 21:01:38.469479999,EATING
2010-11-18 21:01:38.469479999,2010-11-18 21:02:28.424830000,IDLE
2010-11-18 21:02:28.424830000,2010-11-18 21:03:26.291727000,WASH_DISHES
2010-11-18 21:03:26.291727000,2010-11-18 21:05:36.465817999,IDLE
2010-11-18 21:05:36.465817999,2010-11-18 21:22:58.586123000,RELAX
2010-11-18 21:22:58.586123000,2010-11-18 21:36:53.431398000,IDLE
2010-11-18 21:36:53.431398000,2010-11-18 22:38:41.700162000,RELAX
2010-11-18 22:38:41.700162000,2010-11-18 22:59:59.638409000,IDLE
2010-11-18 22:59:59.638409000,2010-11-18 23:55:37.505851000,RELAX
2010-11-18 23:55:37.505851000,2010-11-19 00:54:26.887630000,IDLE
2010-11-19 00:54:26.887630000,2010-11-19 07:40:48.264265000,SLEEPING
2010-11-19 07:40:48.264265000,2010-11-19 07:54:58.962654001,IDLE
2010-11-19 07:54:58.962654001,2010-11-19 07:59:30.304921000,MEAL_PREPARATION
2010-11-19 07:59:30.304921000,2010-11-19 08:05:53.231658000,IDLE
2010-11-19 08:05:53.231658000,2010-11-19 08:07:54.102418000,MEAL_PREPARATION
2010-11-19 08:07:54.102418000,2010-11-19 08:41:39.220018000,IDLE
2010-11-19 08:41:39.220018000,2010-11-19 08:44:34.154159001,MEAL_PREPARATION
2010-11-19 08:44:34.154159001,2010-11-19 08:59:36.515221000,IDLE
2010-11-19 08:59:36.515221000,2010-11-19 09:59:57.334422000,RELAX
2010-11-19 09:59:57.334422000,2010-11-19 10:01:18.532926000,IDLE
2010-11-19 10:01:18.532926000,2010-11-19 10:19:23.272462000,EATING
2010-11-19 10:19:23.272462000,2010-11-19 11:43:41.335693000,IDLE
2010-11-19 11:43:41.335693000,2010-11-19 11:43:46.065275000,LEAVE_HOME
2010-11-19 11:43:46.065275000,2010-11-19 15:29:17.854473000,IDLE
2010-11-19 15:29:17.854473000,2010-11-19 15:29:22.585498000,ENTER_HOME
2010-11-19 15:29:22.585498000,2010-11-19 15:30:39.886096000,IDLE
2010-11-19 15:30:39.886096000,2010-11-19 15:37:11.423593000,RELAX
2010-11-19 15:37:11.423593000,2010-11-19 15:48:48.006373000,IDLE
2010-11-19 15:48:48.006373000,2010-11-19 15:59:42.942648000,RELAX
2010-11-19 15:59:42.942648000,2010-11-19 16:01:42.674997000,IDLE
2010-11-19 16:01:42.674997000,2010-11-19 16:40:01.575164000,RELAX
2010-11-19 16:40:01.575164000,2010-11-19 16:41:25.624964000,IDLE
2010-11-19 16:41:25.624964000,2010-11-19 16:57:45.945002000,RELAX
2010-11-19 16:57:45.945002000,2010-11-19 17:07:42.100461000,IDLE
2010-11-19 17:07:42.100461000,2010-11-19 19:00:11.964354000,RELAX
2010-11-19 19:00:11.964354000,2010-11-19 19:23:00.339240999,IDLE
2010-11-19 19:23:00.339240999,2010-11-19 20:16:55.714808000,RELAX
2010-11-19 20:16:55.714808000,2010-11-19 20:18:01.413381000,IDLE
2010-11-19 20:18:01.413381000,2010-11-19 20:47:20.613765000,RELAX
2010-11-19 20:47:20.613765000,2010-11-19 20:50:53.140556000,IDLE
2010-11-19 20:50:53.140556000,2010-11-19 22:06:41.522761000,RELAX
2010-11-19 22:06:41.522761000,2010-11-19 22:07:20.204998000,IDLE
2010-11-19 22:07:20.204998000,2010-11-19 23:38:17.641308000,RELAX
2010-11-19 23:38:17.641308000,2010-11-19 23:50:35.690209000,IDLE
2010-11-19 23:50:35.690209000,2010-11-20 00:06:29.280115000,RELAX
2010-11-20 00:06:29.280115000,2010-11-20 00:14:53.913945000,IDLE
2010-11-20 00:14:53.913945000,2010-11-20 00:36:11.091096000,SLEEPING
2010-11-20 00:36:11.091096000,2010-11-20 00:36:14.715188000,IDLE
2010-11-20 00:36:14.715188000,2010-11-20 00:37:05.903139000,BED_TO_TOILET
2010-11-20 00:37:05.903139000,2010-11-20 00:38:21.385784000,IDLE
2010-11-20 00:38:21.385784000,2010-11-20 03:31:15.702090000,SLEEPING
2010-11-20 03:31:15.702090000,2010-11-20 03:31:23.569485000,IDLE
2010-11-20 03:31:23.569485000,2010-11-20 03:34:38.579317000,BED_TO_TOILET
2010-11-20 03:34:38.579317000,2010-11-20 03:34:49.005425000,IDLE
2010-11-20 03:34:49.005425000,2010-11-20 08:18:22.813029000,SLEEPING
2010-11-20 08:18:22.813029000,2010-11-20 08:20:27.952391001,IDLE
2010-11-20 08:20:27.952391001,2010-11-20 08:26:33.447341001,MEAL_PREPARATION
2010-11-20 08:26:33.447341001,2010-11-20 08:33:14.254272001,IDLE
2010-11-20 08:33:14.254272001,2010-11-20 08:35:36.338063001,MEAL_PREPARATION
2010-11-20 08:35:36.338063001,2010-11-20 09:09:23.013360001,IDLE
2010-11-20 09:09:23.013360001,2010-11-20 09:11:14.442366001,MEAL_PREPARATION
2010-11-20 09:11:14.442366001,2010-11-20 09:18:21.502140000,IDLE
2010-11-20 09:18:21.502140000,2010-11-20 09:22:52.153656000,WORK
2010-11-20 09:22:52.153656000,2010-11-20 09:34:36.779585001,IDLE
2010-11-20 09:34:36.779585001,2010-11-20 09:46:29.050813001,MEAL_PREPARATION
2010-11-20 09:46:29.050813001,2010-11-20 09:46:33.781376000,IDLE
2010-11-20 09:46:33.781376000,2010-11-20 09:54:06.571282000,EATING
2010-11-20 09:54:06.571282000,2010-11-20 09:55:07.734269000,IDLE
2010-11-20 09:55:07.734269000,2010-11-20 10:15:31.325286000,RELAX
2010-11-20 10:15:31.325286000,2010-11-20 11:00:48.836167000,IDLE
2010-11-20 11:00:48.836167000,2010-11-20 11:11:11.016157000,WASH_DISHES
2010-11-20 11:11:11.016157000,2010-11-20 11:20:10.112081000,IDLE
2010-11-20 11:20:10.112081000,2010-11-20 12:09:14.681032000,RELAX
2010-11-20 12:09:14.681032000,2010-11-20 12:37:21.529308000,IDLE
2010-11-20 12:37:21.529308000,2010-11-20 12:44:19.451303000,WORK
2010-11-20 12:44:19.451303000,2010-11-20 12:47:03.683720000,IDLE
2010-11-20 12:47:03.683720000,2010-11-20 12:56:32.086254000,WORK
2010-11-20 12:56:32.086254000,2010-11-20 13:00:11.355199000,IDLE
2010-11-20 13:00:11.355199000,2010-11-20 13:05:53.509864000,WORK
2010-11-20 13:05:53.509864000,2010-11-20 13:06:09.181854000,IDLE
2010-11-20 13:06:09.181854000,2010-11-20 13:27:29.069938000,RELAX
2010-11-20 13:27:29.069938000,2010-11-20 13:28:47.060853001,IDLE
2010-11-20 13:28:47.060853001,2010-11-20 13:33:32.401016001,MEAL_PREPARATION
2010-11-20 13:33:32.401016001,2010-11-20 13:38:28.458394001,IDLE
2010-11-20 13:38:28.458394001,2010-11-20 13:40:32.922260001,MEAL_PREPARATION
2010-11-20 13:40:32.922260001,2010-11-20 13:50:30.904830000,IDLE
2010-11-20 13:50:30.904830000,2010-11-20 14:36:35.642935000,EATING
2010-11-20 14:36:35.642935000,2010-11-20 14:45:18.360500000,IDLE
2010-11-20 14:45:18.360500000,2010-11-20 14:55:01.304498000,WASH_DISHES
2010-11-20 14:55:01.304498000,2010-11-20 16:16:54.002955000,IDLE
2010-11-20 16:16:54.002955000,2010-11-20 16:38:04.828499000,RELAX
2010-11-20 16:38:04.828499000,2010-11-20 19:17:20.823817000,IDLE
2010-11-20 19:17:20.823817000,2010-11-20 20:16:45.156049000,RELAX
2010-11-20 20:16:45.156049000,2010-11-20 20:33:51.894100000,IDLE
2010-11-20 20:33:51.894100000,2010-11-20 21:08:00.543298000,RELAX
2010-11-20 21:08:00.543298000,2010-11-20 21:14:27.031112000,IDLE
2010-11-20 21:14:27.031112000,2010-11-20 21:51:01.425267000,RELAX
2010-11-20 21:51:01.425267000,2010-11-20 21:55:46.174269000,IDLE
2010-11-20 21:55:46.174269000,2010-11-20 22:40:34.077675000,RELAX
2010-11-20 22:40:34.077675000,2010-11-20 22:46:18.872340000,IDLE
2010-11-20 22:46:18.872340000,2010-11-20 22:54:02.676747000,RELAX
2010-11-20 22:54:02.676747000,2010-11-20 22:59:45.471939000,IDLE
2010-11-20 22:59:45.471939000,2010-11-20 23:08:34.547858000,RELAX
2010-11-20 23:08:34.547858000,2010-11-20 23:13:14.732644000,IDLE
2010-11-20 23:13:14.732644000,2010-11-20 23:37:39.264105000,RELAX
2010-11-20 23:37:39.264105000,2010-11-20 23:38:52.930719000,IDLE
2010-11-20 23:38:52.930719000,2010-11-21 00:17:48.801555000,SLEEPING
2010-11-21 00:17:48.801555000,2010-11-21 00:17:52.486717000,IDLE
2010-11-21 00:17:52.486717000,2010-11-21 00:21:09.771305000,BED_TO_TOILET
2010-11-21 00:21:09.771305000,2010-11-21 00:21:13.516923000,IDLE
2010-11-21 00:21:13.516923000,2010-11-21 06:17:19.041843000,SLEEPING
2010-11-21 06:17:19.041843000,2010-11-21 06:21:26.200128001,IDLE
2010-11-21 06:21:26.200128001,2010-11-21 06:35:37.672002001,MEAL_PREPARATION
2010-11-21 06:35:37.672002001,2010-11-21 06:36:41.520307000,IDLE
2010-11-21 06:36:41.520307000,2010-11-21 06:53:05.922061000,RELAX
2010-11-21 06:53:05.922061000,2010-11-21 08:11:26.490653000,IDLE
2010-11-21 08:11:26.490653000,2010-11-21 08:11:30.812044000,LEAVE_HOME
2010-11-21 08:11:30.812044000,2010-11-21 08:14:59.795677000,IDLE
2010-11-21 08:14:59.795677000,2010-11-21 08:15:04.934833000,ENTER_HOME
2010-11-21 08:15:04.934833000,2010-11-21 08:16:30.104806001,IDLE
2010-11-21 08:16:30.104806001,2010-11-21 08:16:34.359689000,LEAVE_HOME
2010-11-21 08:16:34.359689000,2010-11-21 11:00:15.294295000,IDLE
2010-11-21 11:00:15.294295000,2010-11-21 11:00:19.168571000,ENTER_HOME
2010-11-21 11:00:19.168571000,2010-11-21 11:53:44.327425000,IDLE
2010-11-21 11:53:44.327425000,2010-11-21 13:04:44.913820001,WORK
2010-11-21 13:04:44.913820001,2010-11-21 13:16:37.799206000,IDLE
2010-11-21 13:16:37.799206000,2010-11-21 13:28:20.160214000,RELAX
2010-11-21 13:28:20.160214000,2010-11-21 13:36:33.653177000,IDLE
2010-11-21 13:36:33.653177000,2010-11-21 13:36:39.068657000,LEAVE_HOME
2010-11-21 13:36:39.068657000,2010-11-21 13:36:41.261296000,IDLE
2010-11-21 13:36:41.261296000,2010-11-21 13:36:46.291488000,ENTER_HOME
2010-11-21 13:36:46.291488000,2010-11-21 13:39:15.871018001,IDLE
2010-11-21 13:39:15.871018001,2010-11-21 13:39:19.974578001,LEAVE_HOME
2010-11-21 13:39:19.974578001,2010-11-21 14:48:34.050661000,IDLE
2010-11-21 14:48:34.050661000,2010-11-21 14:48:40.127606000,ENTER_HOME
2010-11-21 14:48:40.127606000,2010-11-21 14:57:59.383117000,IDLE
2010-11-21 14:57:59.383117000,2010-11-21 14:58:04.561031001,LEAVE_HOME
2010-11-21 14:58:04.561031001,2010-11-21 15:00:12.291196000,IDLE
2010-11-21 15:00:12.291196000,2010-11-21 15:00:17.265826000,ENTER_HOME
2010-11-21 15:00:17.265826000,2010-11-21 15:00:33.832050001,IDLE
2010-11-21 15:00:33.832050001,2010-11-21 15:00:37.684828001,LEAVE_HOME
2010-11-21 15:00:37.684828001,2010-11-21 15:01:11.717687000,IDLE
2010-11-21 15:01:11.717687000,2010-11-21 15:01:17.300050000,ENTER_HOME
2010-11-21 15:01:17.300050000,2010-11-21 15:01:29.574266001,IDLE
2010-11-21 15:01:29.574266001,2010-11-21 15:01:33.991044001,LEAVE_HOME
2010-11-21 15:01:33.991044001,2010-11-21 15:01:44.827961000,IDLE
2010-11-21 15:01:44.827961000,2010-11-21 15:01:49.238819000,ENTER_HOME
2010-11-21 15:01:49.238819000,2010-11-21 15:06:27.636976001,IDLE
2010-11-21 15:06:27.636976001,2010-11-21 15:06:32.131575001,LEAVE_HOME
2010-11-21 15:06:32.131575001,2010-11-21 15:07:48.367902000,IDLE
2010-11-21 15:07:48.367902000,2010-11-21 15:07:52.717764999,ENTER_HOME
2010-11-21 15:07:52.717764999,2010-11-21 15:10:22.202193001,IDLE
2010-11-21 15:10:22.202193001,2010-11-21 15:10:27.676884001,LEAVE_HOME
2010-11-21 15:10:27.676884001,2010-11-21 15:11:45.713265000,IDLE
2010-11-21 15:11:45.713265000,2010-11-21 15:11:57.109426000,ENTER_HOME
2010-11-21 15:11:57.109426000,2010-11-21 15:40:13.224952000,IDLE
2010-11-21 15:40:13.224952000,2010-11-21 15:57:25.085706000,RELAX
2010-11-21 15:57:25.085706000,2010-11-21 15:58:52.549217000,IDLE
2010-11-21 15:58:52.549217000,2010-11-21 16:00:13.300947000,RELAX
2010-11-21 16:00:13.300947000,2010-11-21 16:01:14.345896000,IDLE
2010-11-21 16:01:14.345896000,2010-11-21 16:33:34.957427000,RELAX
2010-11-21 16:33:34.957427000,2010-11-21 16:48:35.066489000,IDLE
2010-11-21 16:48:35.066489000,2010-11-21 17:58:25.941726000,RELAX
2010-11-21 17:58:25.941726000,2010-11-21 18:14:26.391938000,IDLE
2010-11-21 18:14:26.391938000,2010-11-21 18:24:07.367685000,RELAX
2010-11-21 18:24:07.367685000,2010-11-21 18:29:26.819662000,IDLE
2010-11-21 18:29:26.819662000,2010-11-21 19:04:24.552860000,RELAX
2010-11-21 19:04:24.552860000,2010-11-21 19:13:25.672263000,IDLE
2010-11-21 19:13:25.672263000,2010-11-21 21:24:55.506372000,RELAX
2010-11-21 21:24:55.506372000,2010-11-21 21:54:07.735104001,IDLE
2010-11-21 21:54:07.735104001,2010-11-21 22:19:37.140040001,SLEEPING
2010-11-21 22:19:37.140040001,2010-11-21 22:19:38.516703000,IDLE
2010-11-21 22:19:38.516703000,2010-11-21 22:20:53.075808000,BED_TO_TOILET
2010-11-21 22:20:53.075808000,2010-11-21 22:21:20.500668001,IDLE
2010-11-21 22:21:20.500668001,2010-11-22 05:44:08.491612001,SLEEPING
2010-11-22 05:44:08.491612001,2010-11-22 05:44:20.244593000,IDLE
2010-11-22 05:44:20.244593000,2010-11-22 05:47:35.208851000,BED_TO_TOILET
2010-11-22 05:47:35.208851000,2010-11-22 05:48:39.109227001,IDLE
2010-11-22 05:48:39.109227001,2010-11-22 06:32:51.694199001,SLEEPING
2010-11-22 06:32:51.694199001,2010-11-22 06:35:32.315979001,IDLE
2010-11-22 06:35:32.315979001,2010-11-22 06:43:46.192633001,MEAL_PREPARATION
2010-11-22 06:43:46.192633001,2010-11-22 06:51:13.614920001,IDLE
2010-11-22 06:51:13.614920001,2010-11-22 06:52:45.072909001,MEAL_PREPARATION
2010-11-22 06:52:45.072909001,2010-11-22 07:22:40.941766001,IDLE
2010-11-22 07:22:40.941766001,2010-11-22 07:23:58.008949001,MEAL_PREPARATION
2010-11-22 07:23:58.008949001,2010-11-22 08:36:05.821114000,IDLE
2010-11-22 08:36:05.821114000,2010-11-22 08:50:48.074265000,RELAX
2010-11-22 08:50:48.074265000,2010-11-22 09:18:53.785925001,IDLE
2010-11-22 09:18:53.785925001,2010-11-22 09:26:11.395844001,MEAL_PREPARATION
2010-11-22 09:26:11.395844001,2010-11-22 09:26:40.253001000,IDLE
2010-11-22 09:26:40.253001000,2010-11-22 09:30:41.281301000,EATING
2010-11-22 09:30:41.281301000,2010-11-22 09:38:58.436701000,IDLE
2010-11-22 09:38:58.436701000,2010-11-22 09:48:20.455655000,WASH_DISHES
2010-11-22 09:48:20.455655000,2010-11-22 09:50:03.249407000,IDLE
2010-11-22 09:50:03.249407000,2010-11-22 10:25:08.621658000,RELAX
2010-11-22 10:25:08.621658000,2010-11-22 10:26:41.410676000,IDLE
2010-11-22 10:26:41.410676000,2010-11-22 11:14:41.942971000,RELAX
2010-11-22 11:14:41.942971000,2010-11-22 13:13:18.331462000,IDLE
2010-11-22 13:13:18.331462000,2010-11-22 13:36:58.492461000,RELAX
2010-11-22 13:36:58.492461000,2010-11-22 13:50:08.942950000,IDLE
2010-11-22 13:50:08.942950000,2010-11-22 14:50:51.373585000,RELAX
2010-11-22 14:50:51.373585000,2010-11-22 14:57:41.350384000,IDLE
2010-11-22 14:57:41.350384000,2010-11-22 15:31:43.944308000,RELAX
2010-11-22 15:31:43.944308000,2010-11-22 15:36:47.800317000,IDLE
2010-11-22 15:36:47.800317000,2010-11-22 15:52:21.252009000,RELAX
2010-11-22 15:52:21.252009000,2010-11-22 15:53:51.329951000,IDLE
2010-11-22 15:53:51.329951000,2010-11-22 16:49:41.310586000,RELAX
2010-11-22 16:49:41.310586000,2010-11-22 16:52:07.013148000,IDLE
2010-11-22 16:52:07.013148000,2010-11-22 17:02:33.601851000,RELAX
2010-11-22 17:02:33.601851000,2010-11-22 17:02:45.070032000,IDLE
2010-11-22 17:02:45.070032000,2010-11-22 17:28:16.875889000,HOUSEKEEPING
2010-11-22 17:28:16.875889000,2010-11-22 17:30:21.510687000,IDLE
2010-11-22 17:30:21.510687000,2010-11-22 17:47:43.779568000,RELAX
2010-11-22 17:47:43.779568000,2010-11-22 17:51:41.162012000,IDLE
2010-11-22 17:51:41.162012000,2010-11-22 17:59:37.501482000,RELAX
2010-11-22 17:59:37.501482000,2010-11-22 18:06:57.263726000,IDLE
2010-11-22 18:06:57.263726000,2010-11-22 18:22:53.664219000,RELAX
2010-11-22 18:22:53.664219000,2010-11-22 18:23:25.234063001,IDLE
2010-11-22 18:23:25.234063001,2010-11-22 18:27:28.555849001,MEAL_PREPARATION
2010-11-22 18:27:28.555849001,2010-11-22 18:29:13.673916001,IDLE
2010-11-22 18:29:13.673916001,2010-11-22 18:32:46.721045001,MEAL_PREPARATION
2010-11-22 18:32:46.721045001,2010-11-22 18:34:37.654383000,IDLE
2010-11-22 18:34:37.654383000,2010-11-22 18:39:25.630488000,RELAX
2010-11-22 18:39:25.630488000,2010-11-22 18:41:22.172630001,IDLE
2010-11-22 18:41:22.172630001,2010-11-22 18:42:04.990295001,MEAL_PREPARATION
2010-11-22 18:42:04.990295001,2010-11-22 18:44:33.822293000,IDLE
2010-11-22 18:44:33.822293000,2010-11-22 18:49:06.682748000,RELAX
2010-11-22 18:49:06.682748000,2010-11-22 18:49:08.516633001,IDLE
2010-11-22 18:49:08.516633001,2010-11-22 18:50:59.906489001,MEAL_PREPARATION
2010-11-22 18:50:59.906489001,2010-11-22 18:51:09.044395000,IDLE
2010-11-22 18:51:09.044395000,2010-11-22 19:02:57.504098000,RELAX
2010-11-22 19:02:57.504098000,2010-11-22 19:09:03.671565000,IDLE
2010-11-22 19:09:03.671565000,2010-11-22 19:19:04.551078000,RELAX
2010-11-22 19:19:04.551078000,2010-11-22 19:23:04.516594000,IDLE
2010-11-22 19:23:04.516594000,2010-11-22 19:53:07.802306000,RELAX
2010-11-22 19:53:07.802306000,2010-11-22 19:56:49.884713000,IDLE
2010-11-22 19:56:49.884713000,2010-11-22 20:01:11.143092000,RELAX
2010-11-22 20:01:11.143092000,2010-11-22 20:05:34.812749000,IDLE
2010-11-22 20:05:34.812749000,2010-11-22 20:46:09.183535000,RELAX
2010-11-22 20:46:09.183535000,2010-11-22 20:46:37.423806000,IDLE
2010-11-22 20:46:37.423806000,2010-11-22 20:53:46.085077000,RELAX
2010-11-22 20:53:46.085077000,2010-11-22 21:06:07.152486000,IDLE
2010-11-22 21:06:07.152486000,2010-11-22 21:55:36.360563000,RELAX
2010-11-22 21:55:36.360563000,2010-11-22 21:57:21.971023000,IDLE
2010-11-22 21:57:21.971023000,2010-11-22 22:32:55.476375000,RELAX
2010-11-22 22:32:55.476375000,2010-11-22 22:37:33.645323000,IDLE
2010-11-22 22:37:33.645323000,2010-11-22 23:12:42.855524000,RELAX
2010-11-22 23:12:42.855524000,2010-11-22 23:29:10.503354000,IDLE
2010-11-22 23:29:10.503354000,2010-11-23 00:12:15.562006000,RELAX
2010-11-23 00:12:15.562006000,2010-11-23 00:27:54.303200001,IDLE
2010-11-23 00:27:54.303200001,2010-11-23 05:53:44.186153001,SLEEPING
2010-11-23 05:53:44.186153001,2010-11-23 05:53:46.610096000,IDLE
2010-11-23 05:53:46.610096000,2010-11-23 05:56:51.208908000,BED_TO_TOILET
2010-11-23 05:56:51.208908000,2010-11-23 05:57:19.196439001,IDLE
2010-11-23 05:57:19.196439001,2010-11-23 08:37:58.594978001,SLEEPING
2010-11-23 08:37:58.594978001,2010-11-23 08:44:32.807135001,IDLE
2010-11-23 08:44:32.807135001,2010-11-23 08:55:31.126400001,MEAL_PREPARATION
2010-11-23 08:55:31.126400001,2010-11-23 08:56:24.331118000,IDLE
2010-11-23 08:56:24.331118000,2010-11-23 09:04:59.983455000,RELAX
2010-11-23 09:04:59.983455000,2010-11-23 09:08:09.512552000,IDLE
2010-11-23 09:08:09.512552000,2010-11-23 09:23:14.745122000,RELAX
2010-11-23 09:23:14.745122000,2010-11-23 09:27:51.351830000,IDLE
2010-11-23 09:27:51.351830000,2010-11-23 09:35:36.197401000,RELAX
2010-11-23 09:35:36.197401000,2010-11-23 09:45:30.703670000,IDLE
2010-11-23 09:45:30.703670000,2010-11-23 09:50:18.581036000,RELAX
2010-11-23 09:50:18.581036000,2010-11-23 09:52:46.568831000,IDLE
2010-11-23 09:52:46.568831000,2010-11-23 10:21:59.534621000,RELAX
2010-11-23 10:21:59.534621000,2010-11-23 11:15:18.103841001,IDLE
2010-11-23 11:15:18.103841001,2010-11-23 11:15:22.846723001,LEAVE_HOME
2010-11-23 11:15:22.846723001,2010-11-23 12:26:46.313554000,IDLE
2010-11-23 12:26:46.313554000,2010-11-23 12:26:52.251852000,ENTER_HOME
2010-11-23 12:26:52.251852000,2010-11-23 12:38:16.538935000,IDLE
2010-11-23 12:38:16.538935000,2010-11-23 12:44:50.234092000,RELAX
2010-11-23 12:44:50.234092000,2010-11-23 12:52:36.800236000,IDLE
2010-11-23 12:52:36.800236000,2010-11-23 14:05:57.102259000,RELAX
2010-11-23 14:05:57.102259000,2010-11-23 14:35:59.796539000,IDLE
2010-11-23 14:35:59.796539000,2010-11-23 14:54:26.552946000,RELAX
2010-11-23 14:54:26.552946000,2010-11-23 15:05:25.651771000,IDLE
