start,end,name
2009-11-28 19:31:18.000065997,2009-11-28 20:10:54.000045997,READ
2009-11-28 20:10:54.000045997,2009-11-28 20:34:14.000025001,IDLE
2009-11-28 20:34:14.000025001,2009-11-28 20:42:24.000017001,KITCHEN_ACTIVITY
2009-11-28 20:42:24.000017001,2009-11-28 21:07:49.000039997,IDLE
2009-11-28 21:07:49.000039997,2009-11-28 21:08:20.000096997,READ
2009-11-28 21:08:20.000096997,2009-11-28 21:10:15.000094000,IDLE
2009-11-28 21:10:15.000094000,2009-11-28 21:11:37.000097000,KITCHEN_ACTIVITY
2009-11-28 21:11:37.000097000,2009-11-28 21:12:07.000095998,IDLE
2009-11-28 21:12:07.000095998,2009-11-28 21:23:22.000087998,MASTER_BATHROOM
2009-11-28 21:23:22.000087998,2009-11-28 21:23:34.000072000,IDLE
2009-11-28 21:23:34.000072000,2009-11-29 01:26:55.000077000,SLEEP
2009-11-29 01:26:55.000077000,2009-11-29 01:26:56.000040001,IDLE
2009-11-29 01:26:56.000040001,2009-11-29 01:27:50.000015001,BED_TO_TOILET
2009-11-29 01:27:50.000015001,2009-11-29 01:27:55.000045000,IDLE
2009-11-29 01:27:55.000045000,2009-11-29 04:03:41.000098000,SLEEP
2009-11-29 04:03:41.000098000,2009-11-29 04:03:42.000047001,IDLE
2009-11-29 04:03:42.000047001,2009-11-29 04:05:31.000000001,BED_TO_TOILET
2009-11-29 04:05:31.000000001,2009-11-29 04:05:37.000079000,IDLE
2009-11-29 04:05:37.000079000,2009-11-29 07:47:26.000011000,SLEEP
2009-11-29 07:47:26.000011000,2009-11-29 07:47:27.000043001,IDLE
2009-11-29 07:47:27.000043001,2009-11-29 07:48:41.000089001,BED_TO_TOILET
2009-11-29 07:48:41.000089001,2009-11-29 07:48:43.000048000,IDLE
2009-11-29 07:48:43.000048000,2009-11-29 11:26:09.000071000,SLEEP
2009-11-29 11:26:09.000071000,2009-11-29 11:26:13.000077998,IDLE
2009-11-29 11:26:13.000077998,2009-11-29 11:28:02.000026998,MASTER_BATHROOM
2009-11-29 11:28:02.000026998,2009-11-29 11:28:43.000053001,IDLE
2009-11-29 11:28:43.000053001,2009-11-29 11:29:28.000050002,LEAVE_HOME
2009-11-29 11:29:28.000050002,2009-11-29 11:31:12.000017000,IDLE
2009-11-29 11:31:12.000017000,2009-11-29 11:44:12.000064000,KITCHEN_ACTIVITY
2009-11-29 11:44:12.000064000,2009-11-29 11:44:37.000008997,IDLE
2009-11-29 11:44:37.000008997,2009-11-29 11:57:09.000077997,READ
2009-11-29 11:57:09.000077997,2009-11-29 11:57:09.000077999,IDLE
2009-11-29 11:57:09.000077999,2009-11-29 12:02:48.000096999,GUEST_BATHROOM
2009-11-29 12:02:48.000096999,2009-11-29 13:09:04.000015000,IDLE
2009-11-29 13:09:04.000015000,2009-11-29 13:09:49.000038999,KITCHEN_ACTIVITY
2009-11-29 13:09:49.000038999,2009-11-29 13:09:49.000039000,GUEST_BATHROOM
2009-11-29 13:09:49.000039000,2009-11-29 13:11:21.000038999,GUEST_BATHROOM
2009-11-29 13:11:21.000038999,2009-11-29 13:12:29.000080002,IDLE
2009-11-29 13:12:29.000080002,2009-11-29 13:13:42.000087002,LEAVE_HOME
2009-11-29 13:13:42.000087002,2009-11-29 13:23:35.000070998,IDLE
2009-11-29 13:23:35.000070998,2009-11-29 13:34:54.000003998,MASTER_BATHROOM
2009-11-29 13:34:54.000003998,2009-11-29 13:35:04.000049000,IDLE
2009-11-29 13:35:04.000049000,2009-11-29 14:24:17.000007000,SLEEP
2009-11-29 14:24:17.000007000,2009-11-29 14:24:25.000040998,IDLE
2009-11-29 14:24:25.000040998,2009-11-29 14:27:03.000071998,MASTER_BATHROOM
2009-11-29 14:27:03.000071998,2009-11-29 14:27:10.000020000,IDLE
2009-11-29 14:27:10.000020000,2009-11-29 14:29:37.000045000,MASTER_BEDROOM_ACTIVITY
2009-11-29 14:29:37.000045000,2009-11-29 14:32:41.000068002,IDLE
2009-11-29 14:32:41.000068002,2009-11-29 14:58:22.000071001,LEAVE_HOME
2009-11-29 14:58:22.000071001,2009-11-29 15:01:19.000005998,IDLE
2009-11-29 15:01:19.000005998,2009-11-29 15:04:42.000016998,MASTER_BATHROOM
2009-11-29 15:04:42.000016998,2009-11-29 15:05:21.000093000,IDLE
2009-11-29 15:05:21.000093000,2009-11-29 15:20:16.000069000,KITCHEN_ACTIVITY
2009-11-29 15:20:16.000069000,2009-11-29 15:30:23.000010000,IDLE
2009-11-29 15:30:23.000010000,2009-11-29 16:23:11.000039000,DESK_ACTIVITY
2009-11-29 16:23:11.000039000,2009-11-29 16:24:55.000098000,IDLE
2009-11-29 16:24:55.000098000,2009-11-29 16:25:37.000031998,MASTER_BEDROOM_ACTIVITY
2009-11-29 16:25:37.000031998,2009-11-29 16:25:37.000032000,MASTER_BATHROOM
2009-11-29 16:25:37.000032000,2009-11-29 16:26:54.000094997,MASTER_BATHROOM
2009-11-29 16:26:54.000094997,2009-11-29 16:41:57.000061000,IDLE
2009-11-29 16:41:57.000061000,2009-11-29 16:42:39.000005000,DESK_ACTIVITY
2009-11-29 16:42:39.000005000,2009-11-29 16:47:57.000064999,IDLE
2009-11-29 16:47:57.000064999,2009-11-29 16:50:56.000083999,GUEST_BATHROOM
2009-11-29 16:50:56.000083999,2009-11-29 16:51:49.000013000,IDLE
2009-11-29 16:51:49.000013000,2009-11-29 17:01:55.000066000,KITCHEN_ACTIVITY
2009-11-29 17:01:55.000066000,2009-11-29 17:04:56.000093002,IDLE
2009-11-29 17:04:56.000093002,2009-11-29 19:06:08.000017002,LEAVE_HOME
2009-11-29 19:06:08.000017002,2009-11-29 19:06:30.000038000,IDLE
2009-11-29 19:06:30.000038000,2009-11-29 19:17:58.000036000,KITCHEN_ACTIVITY
2009-11-29 19:17:58.000036000,2009-11-29 19:18:19.000016997,IDLE
2009-11-29 19:18:19.000016997,2009-11-29 19:59:43.000054997,READ
2009-11-29 19:59:43.000054997,2009-11-29 19:59:43.000055001,IDLE
2009-11-29 19:59:43.000055001,2009-11-29 20:00:40.000056001,LEAVE_HOME
2009-11-29 20:00:40.000056001,2009-11-29 20:01:20.000071000,IDLE
2009-11-29 20:01:20.000071000,2009-11-29 20:02:41.000057000,KITCHEN_ACTIVITY
2009-11-29 20:02:41.000057000,2009-11-29 20:07:13.000021998,IDLE
2009-11-29 20:07:13.000021998,2009-11-29 20:17:31.000093998,MASTER_BATHROOM
2009-11-29 20:17:31.000093998,2009-11-29 20:19:20.000091000,IDLE
2009-11-29 20:19:20.000091000,2009-11-29 20:29:34.000094000,KITCHEN_ACTIVITY
2009-11-29 20:29:34.000094000,2009-11-29 20:31:11.000066997,IDLE
2009-11-29 20:31:11.000066997,2009-11-29 22:02:29.000010997,READ
2009-11-29 22:02:29.000010997,2009-11-29 22:09:29.000074998,IDLE
2009-11-29 22:09:29.000074998,2009-11-29 22:14:26.000068998,MASTER_BATHROOM
2009-11-29 22:14:26.000068998,2009-11-29 22:15:30.000000000,IDLE
2009-11-29 22:15:30.000000000,2009-11-30 06:39:19.000073000,SLEEP
2009-11-30 06:39:19.000073000,2009-11-30 06:39:23.000083001,IDLE
2009-11-30 06:39:23.000083001,2009-11-30 06:41:45.000071001,BED_TO_TOILET
2009-11-30 06:41:45.000071001,2009-11-30 06:41:51.000037000,IDLE
2009-11-30 06:41:51.000037000,2009-11-30 09:23:39.000061000,SLEEP
2009-11-30 09:23:39.000061000,2009-11-30 09:25:05.000090999,IDLE
2009-11-30 09:25:05.000090999,2009-11-30 09:26:06.000039999,GUEST_BATHROOM
2009-11-30 09:26:06.000039999,2009-11-30 09:27:10.000038999,IDLE
2009-11-30 09:27:10.000038999,2009-11-30 09:30:32.000074999,KITCHEN_ACTIVITY
2009-11-30 09:30:32.000074999,2009-11-30 09:30:32.000075001,IDLE
2009-11-30 09:30:32.000075001,2009-11-30 09:31:17.000003001,LEAVE_HOME
2009-11-30 09:31:17.000003001,2009-11-30 09:33:21.000020997,IDLE
2009-11-30 09:33:21.000020997,2009-11-30 09:49:07.999999997,READ
2009-11-30 09:49:07.999999997,2009-11-30 09:53:53.999999999,IDLE
2009-11-30 09:53:53.999999999,2009-11-30 09:55:14.000003999,GUEST_BATHROOM
2009-11-30 09:55:14.000003999,2009-11-30 09:55:19.000036999,IDLE
2009-11-30 09:55:19.000036999,2009-11-30 09:56:31.000096000,KITCHEN_ACTIVITY
2009-11-30 09:56:31.000096000,2009-11-30 10:44:58.000002000,IDLE
2009-11-30 10:44:58.000002000,2009-11-30 11:02:00.000004000,KITCHEN_ACTIVITY
2009-11-30 11:02:00.000004000,2009-11-30 11:02:04.000063999,IDLE
2009-11-30 11:02:04.000063999,2009-11-30 11:15:06.000086999,GUEST_BATHROOM
2009-11-30 11:15:06.000086999,2009-11-30 11:15:13.000042000,IDLE
2009-11-30 11:15:13.000042000,2009-11-30 11:15:20.000022000,MASTER_BEDROOM_ACTIVITY
2009-11-30 11:15:20.000022000,2009-11-30 11:44:55.000015001,IDLE
2009-11-30 11:44:55.000015001,2009-11-30 12:13:57.000000001,SLEEP
2009-11-30 12:13:57.000000001,2009-11-30 12:14:00.000027998,IDLE
2009-11-30 12:14:00.000027998,2009-11-30 12:18:46.000088998,MASTER_BATHROOM
2009-11-30 12:18:46.000088998,2009-11-30 12:19:48.000020001,IDLE
2009-11-30 12:19:48.000020001,2009-11-30 12:23:51.000084001,DINING_RM_ACTIVITY
2009-11-30 12:23:51.000084001,2009-11-30 12:24:27.000088000,IDLE
2009-11-30 12:24:27.000088000,2009-11-30 12:36:11.000075000,KITCHEN_ACTIVITY
2009-11-30 12:36:11.000075000,2009-11-30 12:36:25.000047997,IDLE
2009-11-30 12:36:25.000047997,2009-11-30 13:05:40.000096997,READ
2009-11-30 13:05:40.000096997,2009-11-30 13:05:55.000083000,IDLE
2009-11-30 13:05:55.000083000,2009-11-30 13:26:05.000025000,DESK_ACTIVITY
2009-11-30 13:26:05.000025000,2009-11-30 13:26:18.000074000,IDLE
2009-11-30 13:26:18.000074000,2009-11-30 13:26:30.000011000,MASTER_BEDROOM_ACTIVITY
2009-11-30 13:26:30.000011000,2009-11-30 13:26:31.000069001,IDLE
2009-11-30 13:26:31.000069001,2009-11-30 13:49:31.000011001,SLEEP
2009-11-30 13:49:31.000011001,2009-11-30 13:49:34.000016998,IDLE
2009-11-30 13:49:34.000016998,2009-11-30 13:53:15.000052998,MASTER_BATHROOM
2009-11-30 13:53:15.000052998,2009-11-30 13:54:19.000081000,IDLE
2009-11-30 13:54:19.000081000,2009-11-30 13:54:27.000021000,KITCHEN_ACTIVITY
2009-11-30 13:54:27.000021000,2009-11-30 13:54:33.000090000,IDLE
2009-11-30 13:54:33.000090000,2009-11-30 13:57:06.000032001,DINING_RM_ACTIVITY
2009-11-30 13:57:06.000032001,2009-11-30 13:57:09.000023000,IDLE
2009-11-30 13:57:09.000023000,2009-11-30 13:57:43.000030000,KITCHEN_ACTIVITY
2009-11-30 13:57:43.000030000,2009-11-30 14:32:33.000015999,IDLE
2009-11-30 14:32:33.000015999,2009-11-30 14:37:15.000089999,GUEST_BATHROOM
2009-11-30 14:37:15.000089999,2009-11-30 14:38:18.000009001,IDLE
2009-11-30 14:38:18.000009001,2009-11-30 15:04:49.000063001,LEAVE_HOME
2009-11-30 15:04:49.000063001,2009-11-30 15:08:02.000076997,IDLE
2009-11-30 15:08:02.000076997,2009-11-30 15:14:20.000022997,READ
2009-11-30 15:14:20.000022997,2009-11-30 15:14:27.000049000,IDLE
2009-11-30 15:14:27.000049000,2009-11-30 15:25:51.000058000,DESK_ACTIVITY
2009-11-30 15:25:51.000058000,2009-11-30 15:26:18.000069000,IDLE
2009-11-30 15:26:18.000069000,2009-11-30 15:38:29.000080000,KITCHEN_ACTIVITY
2009-11-30 15:38:29.000080000,2009-11-30 15:38:48.000021001,IDLE
2009-11-30 15:38:48.000021001,2009-11-30 15:41:38.000096999,WATCH_TV
2009-11-30 15:41:38.000096999,2009-11-30 15:41:38.000097001,GUEST_BATHROOM
2009-11-30 15:41:38.000097001,2009-11-30 15:44:14.000075999,GUEST_BATHROOM
2009-11-30 15:44:14.000075999,2009-11-30 15:57:07.000070999,IDLE
2009-11-30 15:57:07.000070999,2009-11-30 16:01:18.000011999,GUEST_BATHROOM
2009-11-30 16:01:18.000011999,2009-11-30 16:01:23.000019000,IDLE
2009-11-30 16:01:23.000019000,2009-11-30 16:01:29.000089997,MASTER_BEDROOM_ACTIVITY
2009-11-30 16:01:29.000089997,2009-11-30 16:01:29.000090000,MASTER_BATHROOM
2009-11-30 16:01:29.000090000,2009-11-30 16:04:11.000081998,MASTER_BATHROOM
2009-11-30 16:04:11.000081998,2009-11-30 16:04:40.000079000,IDLE
2009-11-30 16:04:40.000079000,2009-11-30 16:08:17.000052000,KITCHEN_ACTIVITY
2009-11-30 16:08:17.000052000,2009-11-30 16:08:42.000097001,IDLE
2009-11-30 16:08:42.000097001,2009-11-30 16:08:57.000045001,LEAVE_HOME
2009-11-30 16:08:57.000045001,2009-11-30 16:24:39.000028997,IDLE
2009-11-30 16:24:39.000028997,2009-11-30 16:31:18.000035997,READ
2009-11-30 16:31:18.000035997,2009-11-30 16:31:48.000078001,IDLE
2009-11-30 16:31:48.000078001,2009-11-30 16:32:32.000028001,LEAVE_HOME
2009-11-30 16:32:32.000028001,2009-11-30 16:41:17.000036000,IDLE
2009-11-30 16:41:17.000036000,2009-11-30 17:08:45.000010000,KITCHEN_ACTIVITY
2009-11-30 17:08:45.000010000,2009-11-30 17:09:45.000009997,IDLE
2009-11-30 17:09:45.000009997,2009-11-30 17:27:12.000014997,READ
2009-11-30 17:27:12.000014997,2009-11-30 17:29:19.000005000,IDLE
2009-11-30 17:29:19.000005000,2009-11-30 18:20:03.000050000,KITCHEN_ACTIVITY
2009-11-30 18:20:03.000050000,2009-11-30 18:45:20.000027997,IDLE
2009-11-30 18:45:20.000027997,2009-11-30 19:34:58.000063997,READ
2009-11-30 19:34:58.000063997,2009-11-30 19:35:06.000060001,IDLE
2009-11-30 19:35:06.000060001,2009-11-30 20:08:37.000006001,WATCH_TV
2009-11-30 20:08:37.000006001,2009-11-30 20:27:27.000045000,IDLE
2009-11-30 20:27:27.000045000,2009-11-30 20:33:12.000001000,KITCHEN_ACTIVITY
2009-11-30 20:33:12.000001000,2009-11-30 20:33:26.000089001,IDLE
2009-11-30 20:33:26.000089001,2009-11-30 22:53:25.000007001,WATCH_TV
2009-11-30 22:53:25.000007001,2009-11-30 23:01:39.000037998,IDLE
2009-11-30 23:01:39.000037998,2009-11-30 23:12:44.000066998,MASTER_BATHROOM
2009-11-30 23:12:44.000066998,2009-11-30 23:13:03.000016000,IDLE
2009-11-30 23:13:03.000016000,2009-12-01 02:05:55.000013001,SLEEP
2009-12-01 02:05:55.000013001,2009-12-01 02:05:55.000092000,IDLE
2009-12-01 02:05:55.000092000,2009-12-01 02:06:56.000061000,BED_TO_TOILET
2009-12-01 02:06:56.000061000,2009-12-01 02:06:58.000087001,IDLE
2009-12-01 02:06:58.000087001,2009-12-01 06:52:31.000029001,SLEEP
2009-12-01 06:52:31.000029001,2009-12-01 06:52:32.000042001,IDLE
2009-12-01 06:52:32.000042001,2009-12-01 06:54:06.000026000,BED_TO_TOILET
2009-12-01 06:54:06.000026000,2009-12-01 06:54:12.000005001,IDLE
2009-12-01 06:54:12.000005001,2009-12-01 09:12:08.000036001,SLEEP
2009-12-01 09:12:08.000036001,2009-12-01 09:14:00.000020000,IDLE
2009-12-01 09:14:00.000020000,2009-12-01 09:18:26.000067999,KITCHEN_ACTIVITY
2009-12-01 09:18:26.000067999,2009-12-01 09:18:26.000068000,GUEST_BATHROOM
2009-12-01 09:18:26.000068000,2009-12-01 09:23:42.000081999,GUEST_BATHROOM
2009-12-01 09:23:42.000081999,2009-12-01 09:27:22.000078001,IDLE
2009-12-01 09:27:22.000078001,2009-12-01 09:28:04.000038001,LEAVE_HOME
2009-12-01 09:28:04.000038001,2009-12-01 09:32:26.000084996,IDLE
2009-12-01 09:32:26.000084996,2009-12-01 10:37:42.000068996,READ
2009-12-01 10:37:42.000068996,2009-12-01 10:38:01.000088000,IDLE
2009-12-01 10:38:01.000088000,2009-12-01 10:43:14.000013999,KITCHEN_ACTIVITY
2009-12-01 10:43:14.000013999,2009-12-01 10:43:14.000014000,GUEST_BATHROOM
2009-12-01 10:43:14.000014000,2009-12-01 10:44:19.000094999,GUEST_BATHROOM
2009-12-01 10:44:19.000094999,2009-12-01 11:01:30.000088000,IDLE
2009-12-01 11:01:30.000088000,2009-12-01 11:01:47.000065000,MASTER_BEDROOM_ACTIVITY
2009-12-01 11:01:47.000065000,2009-12-01 11:01:48.000043998,IDLE
2009-12-01 11:01:48.000043998,2009-12-01 11:13:45.000052998,MASTER_BATHROOM
2009-12-01 11:13:45.000052998,2009-12-01 11:13:59.000085000,IDLE
2009-12-01 11:13:59.000085000,2009-12-01 12:11:49.000053000,KITCHEN_ACTIVITY
2009-12-01 12:11:49.000053000,2009-12-01 12:11:55.000053000,IDLE
2009-12-01 12:11:55.000053000,2009-12-01 12:12:02.000052998,MASTER_BEDROOM_ACTIVITY
2009-12-01 12:12:02.000052998,2009-12-01 12:12:02.000053000,MASTER_BATHROOM
2009-12-01 12:12:02.000053000,2009-12-01 12:13:40.000010998,MASTER_BATHROOM
2009-12-01 12:13:40.000010998,2009-12-01 12:19:19.000033001,IDLE
2009-12-01 12:19:19.000033001,2009-12-01 12:19:27.000081001,LEAVE_HOME
2009-12-01 12:19:27.000081001,2009-12-01 12:33:31.000054000,IDLE
2009-12-01 12:33:31.000054000,2009-12-01 12:40:01.000096000,KITCHEN_ACTIVITY
2009-12-01 12:40:01.000096000,2009-12-01 12:41:35.000035001,IDLE
2009-12-01 12:41:35.000035001,2009-12-01 13:35:32.000010001,LEAVE_HOME
2009-12-01 13:35:32.000010001,2009-12-01 13:35:42.000016000,IDLE
2009-12-01 13:35:42.000016000,2009-12-01 13:38:45.000011999,KITCHEN_ACTIVITY
2009-12-01 13:38:45.000011999,2009-12-01 13:38:45.000012000,GUEST_BATHROOM
2009-12-01 13:38:45.000012000,2009-12-01 13:39:18.000086999,GUEST_BATHROOM
2009-12-01 13:39:18.000086999,2009-12-01 13:40:08.000006001,IDLE
2009-12-01 13:40:08.000006001,2009-12-01 13:40:25.000077001,LEAVE_HOME
2009-12-01 13:40:25.000077001,2009-12-01 13:40:30.000019999,IDLE
2009-12-01 13:40:30.000019999,2009-12-01 13:42:02.000066999,GUEST_BATHROOM
2009-12-01 13:42:02.000066999,2009-12-01 14:10:37.000060001,IDLE
2009-12-01 14:10:37.000060001,2009-12-01 14:29:31.000001001,LEAVE_HOME
2009-12-01 14:29:31.000001001,2009-12-01 14:34:54.000037996,IDLE
2009-12-01 14:34:54.000037996,2009-12-01 14:57:25.000089996,READ
2009-12-01 14:57:25.000089996,2009-12-01 14:57:25.000090000,IDLE
2009-12-01 14:57:25.000090000,2009-12-01 14:58:37.000039000,KITCHEN_ACTIVITY
2009-12-01 14:58:37.000039000,2009-12-01 15:18:42.000068000,IDLE
2009-12-01 15:18:42.000068000,2009-12-01 15:42:40.000022000,WATCH_TV
2009-12-01 15:42:40.000022000,2009-12-01 15:42:42.000092999,IDLE
2009-12-01 15:42:42.000092999,2009-12-01 15:43:51.000080999,GUEST_BATHROOM
2009-12-01 15:43:51.000080999,2009-12-01 15:43:56.000049000,IDLE
2009-12-01 15:43:56.000049000,2009-12-01 16:03:07.000028000,KITCHEN_ACTIVITY
2009-12-01 16:03:07.000028000,2009-12-01 16:03:37.000077001,IDLE
2009-12-01 16:03:37.000077001,2009-12-01 17:44:11.000097001,WATCH_TV
2009-12-01 17:44:11.000097001,2009-12-01 17:44:19.000021999,IDLE
2009-12-01 17:44:19.000021999,2009-12-01 17:45:21.000048999,GUEST_BATHROOM
2009-12-01 17:45:21.000048999,2009-12-01 17:45:26.000001000,IDLE
2009-12-01 17:45:26.000001000,2009-12-01 18:19:02.000037000,KITCHEN_ACTIVITY
2009-12-01 18:19:02.000037000,2009-12-01 18:20:16.000064001,IDLE
2009-12-01 18:20:16.000064001,2009-12-01 20:25:31.000089001,WATCH_TV
2009-12-01 20:25:31.000089001,2009-12-01 20:31:37.000084000,IDLE
2009-12-01 20:31:37.000084000,2009-12-01 20:31:51.000092000,KITCHEN_ACTIVITY
2009-12-01 20:31:51.000092000,2009-12-01 20:34:38.000030000,EVE_MEDS
2009-12-01 20:34:38.000030000,2009-12-01 20:53:47.000006001,IDLE
2009-12-01 20:53:47.000006001,2009-12-01 20:58:18.000061001,WATCH_TV
2009-12-01 20:58:18.000061001,2009-12-01 20:58:37.000032000,IDLE
2009-12-01 20:58:37.000032000,2009-12-01 20:58:50.000072000,KITCHEN_ACTIVITY
2009-12-01 20:58:50.000072000,2009-12-01 20:59:34.000086998,IDLE
2009-12-01 20:59:34.000086998,2009-12-01 21:11:41.000048998,MASTER_BATHROOM
2009-12-01 21:11:41.000048998,2009-12-01 21:12:25.000046000,IDLE
2009-12-01 21:12:25.000046000,2009-12-01 21:12:41.000048999,KITCHEN_ACTIVITY
2009-12-01 21:12:41.000048999,2009-12-01 21:13:34.000080000,IDLE
2009-12-01 21:13:34.000080000,2009-12-02 05:52:41.000095000,SLEEP
2009-12-02 05:52:41.000095000,2009-12-02 05:54:33.000033000,BED_TO_TOILET
2009-12-02 05:54:33.000033000,2009-12-02 06:08:21.000041000,IDLE
2009-12-02 06:08:21.000041000,2009-12-02 06:12:27.000036001,BED_TO_TOILET
2009-12-02 06:12:27.000036001,2009-12-02 06:12:32.000084000,IDLE
2009-12-02 06:12:32.000084000,2009-12-02 09:55:37.000079001,SLEEP
2009-12-02 09:55:37.000079001,2009-12-02 09:55:46.000057998,IDLE
2009-12-02 09:55:46.000057998,2009-12-02 09:56:50.000051998,MASTER_BATHROOM
2009-12-02 09:56:50.000051998,2009-12-02 09:57:35.000063000,IDLE
2009-12-02 09:57:35.000063000,2009-12-02 10:01:53.000011999,KITCHEN_ACTIVITY
2009-12-02 10:01:53.000011999,2009-12-02 10:01:53.000012000,IDLE
2009-12-02 10:01:53.000012000,2009-12-02 10:02:32.000016000,MORNING_MEDS
2009-12-02 10:02:32.000016000,2009-12-02 10:08:47.000098996,IDLE
2009-12-02 10:08:47.000098996,2009-12-02 10:14:26.000013996,READ
2009-12-02 10:14:26.000013996,2009-12-02 10:29:10.000012001,IDLE
2009-12-02 10:29:10.000012001,2009-12-02 10:29:49.000097001,LEAVE_HOME
2009-12-02 10:29:49.000097001,2009-12-02 11:18:18.000092999,IDLE
2009-12-02 11:18:18.000092999,2009-12-02 11:32:11.000026999,KITCHEN_ACTIVITY
2009-12-02 11:32:11.000026999,2009-12-02 11:32:15.000084999,IDLE
2009-12-02 11:32:15.000084999,2009-12-02 11:46:04.000042999,GUEST_BATHROOM
2009-12-02 11:46:04.000042999,2009-12-02 11:46:21.000051000,IDLE
2009-12-02 11:46:21.000051000,2009-12-02 12:07:11.000065000,MASTER_BEDROOM_ACTIVITY
2009-12-02 12:07:11.000065000,2009-12-02 12:07:11.000065001,IDLE
2009-12-02 12:07:11.000065001,2009-12-02 12:08:41.000063001,LEAVE_HOME
2009-12-02 12:08:41.000063001,2009-12-02 12:16:07.000077001,IDLE
2009-12-02 12:16:07.000077001,2009-12-02 12:16:46.000047001,LEAVE_HOME
2009-12-02 12:16:46.000047001,2009-12-02 12:30:16.000015001,IDLE
2009-12-02 12:30:16.000015001,2009-12-02 12:30:41.000021001,LEAVE_HOME
2009-12-02 12:30:41.000021001,2009-12-02 12:39:56.000059000,IDLE
2009-12-02 12:39:56.000059000,2009-12-02 13:00:00.000009001,SLEEP
2009-12-02 13:00:00.000009001,2009-12-02 13:00:05.000029998,IDLE
2009-12-02 13:00:05.000029998,2009-12-02 13:02:58.000019998,MASTER_BATHROOM
2009-12-02 13:02:58.000019998,2009-12-02 13:06:42.000057000,IDLE
2009-12-02 13:06:42.000057000,2009-12-02 13:10:25.000021000,KITCHEN_ACTIVITY
2009-12-02 13:10:25.000021000,2009-12-02 13:10:25.000021001,IDLE
2009-12-02 13:10:25.000021001,2009-12-02 13:10:54.000055001,LEAVE_HOME
2009-12-02 13:10:54.000055001,2009-12-02 13:13:46.000078996,IDLE
2009-12-02 13:13:46.000078996,2009-12-02 13:17:52.000017996,READ
2009-12-02 13:17:52.000017996,2009-12-02 13:18:34.000081000,IDLE
2009-12-02 13:18:34.000081000,2009-12-02 13:18:51.000034000,KITCHEN_ACTIVITY
2009-12-02 13:18:51.000034000,2009-12-02 13:18:51.000096999,IDLE
2009-12-02 13:18:51.000096999,2009-12-02 13:20:18.000007999,GUEST_BATHROOM
2009-12-02 13:20:18.000007999,2009-12-02 13:20:23.000017000,IDLE
2009-12-02 13:20:23.000017000,2009-12-02 13:24:49.000054000,MASTER_BEDROOM_ACTIVITY
2009-12-02 13:24:49.000054000,2009-12-02 13:28:45.000005001,IDLE
2009-12-02 13:28:45.000005001,2009-12-02 13:39:50.000015001,LEAVE_HOME
2009-12-02 13:39:50.000015001,2009-12-02 13:43:05.000023999,IDLE
2009-12-02 13:43:05.000023999,2009-12-02 13:44:08.000097999,GUEST_BATHROOM
2009-12-02 13:44:08.000097999,2009-12-02 13:44:17.000013999,IDLE
2009-12-02 13:44:17.000013999,2009-12-02 13:59:08.000073000,KITCHEN_ACTIVITY
2009-12-02 13:59:08.000073000,2009-12-02 14:01:04.000034996,IDLE
2009-12-02 14:01:04.000034996,2009-12-02 14:14:44.000061996,READ
2009-12-02 14:14:44.000061996,2009-12-02 14:15:05.000084000,IDLE
2009-12-02 14:15:05.000084000,2009-12-02 14:27:30.000001000,MEDITATE
2009-12-02 14:27:30.000001000,2009-12-02 14:27:35.000034000,IDLE
2009-12-02 14:27:35.000034000,2009-12-02 14:34:42.000086997,KITCHEN_ACTIVITY
2009-12-02 14:34:42.000086997,2009-12-02 14:34:42.000087000,MASTER_BATHROOM
2009-12-02 14:34:42.000087000,2009-12-02 14:35:05.000043997,MASTER_BATHROOM
2009-12-02 14:35:05.000043997,2009-12-02 15:03:47.000082000,IDLE
2009-12-02 15:03:47.000082000,2009-12-02 15:03:54.000087997,MASTER_BEDROOM_ACTIVITY
2009-12-02 15:03:54.000087997,2009-12-02 15:03:54.000088000,MASTER_BATHROOM
2009-12-02 15:03:54.000088000,2009-12-02 15:06:12.000093997,MASTER_BATHROOM
2009-12-02 15:06:12.000093997,2009-12-02 15:08:28.000020000,IDLE
2009-12-02 15:08:28.000020000,2009-12-02 15:10:02.000034000,KITCHEN_ACTIVITY
2009-12-02 15:10:02.000034000,2009-12-02 15:18:36.000039001,IDLE
2009-12-02 15:18:36.000039001,2009-12-02 15:18:59.000096001,LEAVE_HOME
2009-12-02 15:18:59.000096001,2009-12-02 15:19:39.000023000,IDLE
2009-12-02 15:19:39.000023000,2009-12-02 15:23:03.000018000,KITCHEN_ACTIVITY
2009-12-02 15:23:03.000018000,2009-12-02 15:23:03.000018001,IDLE
2009-12-02 15:23:03.000018001,2009-12-02 15:25:24.000041001,DINING_RM_ACTIVITY
2009-12-02 15:25:24.000041001,2009-12-02 15:28:11.000062997,IDLE
2009-12-02 15:28:11.000062997,2009-12-02 15:30:31.000023997,MASTER_BATHROOM
2009-12-02 15:30:31.000023997,2009-12-02 15:33:20.000086001,IDLE
2009-12-02 15:33:20.000086001,2009-12-02 15:39:02.000003001,LEAVE_HOME
2009-12-02 15:39:02.000003001,2009-12-02 15:39:31.000058000,IDLE
2009-12-02 15:39:31.000058000,2009-12-02 15:40:14.000085000,KITCHEN_ACTIVITY
2009-12-02 15:40:14.000085000,2009-12-02 15:41:09.000015001,IDLE
