start,end,name
2011-12-09 18:02:18,2011-12-09 18:19:03,SPARE_TIME
2011-12-09 18:19:03,2011-12-09 18:32:02,IDLE
2011-12-09 18:32:02,2011-12-09 18:48:36,LEAVING
2011-12-09 18:48:36,2011-12-09 19:19:54,IDLE
2011-12-09 19:19:54,2011-12-09 21:04:31,SPARE_TIME
2011-12-09 21:04:31,2011-12-09 21:04:37,IDLE
2011-12-09 21:04:37,2011-12-09 21:04:50,GROOMING
2011-12-09 21:04:50,2011-12-09 21:04:59,IDLE
2011-12-09 21:04:59,2011-12-10 00:16:21,SPARE_TIME
2011-12-10 00:16:21,2011-12-10 00:16:31,IDLE
2011-12-10 00:16:31,2011-12-10 00:16:49,GROOMING
2011-12-10 00:16:49,2011-12-10 00:17:05,IDLE
2011-12-10 00:17:05,2011-12-10 00:46:13,SPARE_TIME
2011-12-10 00:46:13,2011-12-10 00:50:47,IDLE
2011-12-10 00:50:47,2011-12-10 09:26:17,SLEEPING
2011-12-10 09:26:17,2011-12-10 09:28:00,IDLE
2011-12-10 09:28:00,2011-12-10 09:35:48,TOILETING
2011-12-10 09:35:48,2011-12-10 09:37:16,IDLE
2011-12-10 09:37:16,2011-12-10 09:46:27,GROOMING
2011-12-10 09:46:27,2011-12-10 09:47:44,IDLE
2011-12-10 09:47:44,2011-12-10 09:52:42,SHOWERING
2011-12-10 09:52:42,2011-12-10 09:55:18,IDLE
2011-12-10 09:55:18,2011-12-10 10:02:10,BREAKFAST
2011-12-10 10:02:10,2011-12-10 10:03:20,IDLE
2011-12-10 10:03:20,2011-12-10 12:34:09,SPARE_TIME
2011-12-10 12:34:09,2011-12-10 12:52:54,IDLE
2011-12-10 12:52:54,2011-12-10 12:53:39,GROOMING
2011-12-10 12:53:39,2011-12-10 13:04:03,IDLE
2011-12-10 13:04:03,2011-12-10 17:07:03,LEAVING
2011-12-10 17:07:03,2011-12-10 17:11:23,IDLE
2011-12-10 17:11:23,2011-12-10 20:16:51,SPARE_TIME
2011-12-10 20:16:51,2011-12-10 20:21:54,IDLE
2011-12-10 20:21:54,2011-12-10 20:23:16,GROOMING
2011-12-10 20:23:16,2011-12-10 20:25:40,IDLE
2011-12-10 20:25:40,2011-12-11 00:56:05,LEAVING
2011-12-11 00:56:05,2011-12-11 01:01:41,IDLE
2011-12-11 01:01:41,2011-12-11 02:26:29,SPARE_TIME
2011-12-11 02:26:29,2011-12-11 02:27:23,IDLE
2011-12-11 02:27:23,2011-12-11 02:28:44,GROOMING
2011-12-11 02:28:44,2011-12-11 02:31:15,IDLE
2011-12-11 02:31:15,2011-12-11 11:57:34,SLEEPING
2011-12-11 11:57:34,2011-12-11 11:58:17,IDLE
2011-12-11 11:58:17,2011-12-11 12:01:27,TOILETING
2011-12-11 12:01:27,2011-12-11 12:02:25,IDLE
2011-12-11 12:02:25,2011-12-11 12:02:39,GROOMING
2011-12-11 12:02:39,2011-12-11 12:02:56,IDLE
2011-12-11 12:02:56,2011-12-11 12:18:42,SHOWERING
2011-12-11 12:18:42,2011-12-11 12:21:57,IDLE
2011-12-11 12:21:57,2011-12-11 12:30:09,BREAKFAST
2011-12-11 12:30:09,2011-12-11 12:32:49,IDLE
2011-12-11 12:32:49,2011-12-11 14:26:18,SPARE_TIME
2011-12-11 14:26:18,2011-12-11 14:34:12,IDLE
2011-12-11 14:34:12,2011-12-11 15:26:17,LUNCH
2011-12-11 15:26:17,2011-12-11 15:28:59,IDLE
2011-12-11 15:28:59,2011-12-11 15:30:14,TOILETING
2011-12-11 15:30:14,2011-12-11 15:41:34,IDLE
2011-12-11 15:41:34,2011-12-11 15:43:30,GROOMING
2011-12-11 15:43:30,2011-12-11 15:43:51,IDLE
2011-12-11 15:43:51,2011-12-11 21:41:48,SPARE_TIME
